"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22950,CWE-770 Allocation of Resources Without Limits or Throttling,"n Spring Framework versions 5.3.0 - 5.3.16 and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22965,CWE-94 Improper Control of Generation of Code ('Code Injection'),"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22968,CWE-178 Improper Handling of Case Sensitivity,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22970,CWE-770 Allocation of Resources Without Limits or Throttling,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-20861,NVD-CWE-noinfo,"In Spring Framework versions 6.0.0 - 6.0.6, 5.3.0 - 5.3.25, 5.2.0.RELEASE - 5.2.22.RELEASE, and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial-of-service (DoS) condition.",NVD,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-20873,NVD-CWE-noinfo,"In Spring Boot versions 3.0.0 - 3.0.5, 2.7.0 - 2.7.10, and older unsupported versions, an application that is deployed to Cloud Foundry could be susceptible to a security bypass. Users of affected versions should apply the following mitigation: 3.0.x users should upgrade to 3.0.6+. 2.7.x users should upgrade to 2.7.11+. Users of older, unsupported versions should upgrade to 3.0.6+ or 2.7.11+.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-20883,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-actuator-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-actuator/2.3.4.RELEASE/spring-boot-actuator-2.3.4.RELEASE.jar,Spring Boot Actuator,"Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",76a2bbff04fecc7d43b588293ed90be9,ed59b181c7bdf677450f86c15a024b3be3ed5847,pkg:maven/org.springframework.boot/spring-boot-actuator@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-34055,CWE-noinfo,"In Spring Boot versions 2.7.0 - 2.7.17, 3.0.0-3.0.12 and 3.1.0-3.1.5, it is possible for a user to provide specially crafted HTTP requests that may cause a denial-of-service (DoS) condition.  Specifically, an application is vulnerable when all of the following are true:    *  the application uses Spring MVC or Spring WebFlux   *  org.springframework.boot:spring-boot-actuator is on the classpath",OSSINDEX,MEDIUM,6.5,/AV:N/AC:L/Au:/C:N/I:N/A:H,"","","",HIGH,29
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2013-4152,"CWE-264 Permissions, Privileges, and Access Controls","The Spring OXM wrapper in Spring Framework before 3.2.4 and 4.0.0.M1, when using the JAXB marshaller, does not disable entity resolution, which allows context-dependent attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via an XML external entity declaration in conjunction with an entity reference in a (1) DOMSource, (2) StAXSource, (3) SAXSource, or (4) StreamSource, aka an XML External Entity (XXE) issue.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2013-7315,"CWE-264 Permissions, Privileges, and Access Controls","The Spring MVC in Spring Framework before 3.2.4 and 4.0.0.M1 through 4.0.0.M2 does not disable external entity resolution for the StAX XMLInputFactory, which allows context-dependent attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML with JAXB, aka an XML External Entity (XXE) issue, and a different vulnerability than CVE-2013-4152.  NOTE: this issue was SPLIT from CVE-2013-4152 due to different affected versions.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2014-0054,CWE-352 Cross-Site Request Forgery (CSRF),"The Jaxb2RootElementHttpMessageConverter in Spring MVC in Spring Framework before 3.2.8 and 4.0.0 before 4.0.2 does not disable external entity resolution, which allows remote attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML, aka an XML External Entity (XXE) issue.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-4152, CVE-2013-7315, and CVE-2013-6429.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2016-1000027,CWE-502 Deserialization of Untrusted Data,"Pivotal Spring Framework through 5.3.16 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2018-11039,NVD-CWE-noinfo,"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2018-11040,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,"Spring Framework, versions 5.0.x prior to 5.0.7 and 4.3.x prior to 4.3.18 and older unsupported versions, allows web applications to enable cross-domain requests via JSONP (JSON with Padding) through AbstractJsonpResponseBodyAdvice for REST controllers and MappingJackson2JsonView for browser requests. Both are not enabled by default in Spring Framework nor Spring Boot, however, when MappingJackson2JsonView is configured in an application, JSONP support is automatically ready to use through the ""jsonp"" and ""callback"" JSONP parameters, enabling cross-domain requests.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2020-5421,NVD-CWE-noinfo,"In Spring Framework versions 5.2.0 - 5.2.8, 5.1.0 - 5.1.17, 5.0.0 - 5.0.18, 4.3.0 - 4.3.28, and older unsupported versions, the protections against RFD attacks from CVE-2015-5211 may be bypassed depending on the browser used through the use of a jsessionid path parameter.",NVD,LOW,3.6,/AV:N/AC:H/Au:S/C:P/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:N,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22950,CWE-770 Allocation of Resources Without Limits or Throttling,"n Spring Framework versions 5.3.0 - 5.3.16 and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22965,CWE-94 Improper Control of Generation of Code ('Code Injection'),"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22968,CWE-178 Improper Handling of Case Sensitivity,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2022-22970,CWE-770 Allocation of Resources Without Limits or Throttling,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-20861,NVD-CWE-noinfo,"In Spring Framework versions 6.0.0 - 6.0.6, 5.3.0 - 5.3.25, 5.2.0.RELEASE - 5.2.22.RELEASE, and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial-of-service (DoS) condition.",NVD,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,25
spring-boot-demo,"Thu, 1 Aug 2024 01:25:04 -0500",spring-boot-starter-2.3.4.RELEASE.jar,/Users/user/.m2/repository/org/springframework/boot/spring-boot-starter/2.3.4.RELEASE/spring-boot-starter-2.3.4.RELEASE.jar,"Core starter, including auto-configuration support, logging and YAML","Apache License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0",043a584ae820281f4f50ded0e98dfac7,cfeb7cce94a342b4b31b64c42a82c287c2f17207,pkg:maven/org.springframework.boot/spring-boot-starter@2.3.4.RELEASE,"cpe:2.3:a:vmware:spring_boot:2.3.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:2.3.4:release:*:*:*:*:*:*",CVE-2023-20873,NVD-CWE-noinfo,"In Spring Boot versions 3.0.0 - 3.0.5, 2.7.0 - 2.7.10, and older unsupported versions, an application that is deployed to Cloud Foundry could be susceptible to a security bypass. Users of affected versions should apply the following mitigation: 3.0.x users should upgrade to 3.0.6+. 2.7.x users should upgrade to 2.7.11+. Users of older, unsupported versions should upgrade to 3.0.6+ or 2.7.11+.",NVD,"","","",CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,25
